,round,tube,sp,st,final_pop
0,0,0,11,"(0.0, 0.0, 0.036195759253426975, 0.01650583712158267, 0.0, 0.030645849071221472, 0.1491161684172544, 0.08028238650273146, 0.02077679460616595, 0.0)",140
1,0,0,11,"(0.0, 0.0, 0.09864539577037362, 0.01650583712158267, 0.0, 0.030645849071221472, 0.1491161684172544, 0.08028238650273146, 0.026121609841380632, 0.0)",201
2,0,0,11,"(0.0, 0.0, 0.07259766331200783, 0.01650583712158267, 0.0, 0.029250247581575375, 0.1491161684172544, 0.08028238650273146, 0.026121609841380632, 0.0)",60
3,0,0,11,"(0.0, 0.0, 0.09864539577037362, 0.01650583712158267, 0.0, 0.030645849071221472, 0.16773790467281977, 0.08028238650273146, 0.026121609841380632, 0.0)",215
4,0,1,11,"(0.0, 0.0, 0.036195759253426975, 0.01650583712158267, 0.0, 0.030645849071221472, 0.1491161684172544, 0.08028238650273146, 0.02077679460616595, 0.0)",150
5,0,1,11,"(0.0, 0.0, 0.07259766331200783, 0.01650583712158267, 0.0, 0.029250247581575375, 0.1491161684172544, 0.08028238650273146, 0.026121609841380632, 0.0)",138
6,0,1,11,"(0.0, 0.0, 0.09864539577037362, 0.01650583712158267, 0.0, 0.030645849071221472, 0.16773790467281977, 0.08028238650273146, 0.026121609841380632, 0.0)",102
7,0,1,11,"(0.0, 0.0, 0.09864539577037362, 0.01650583712158267, 0.0, 0.030645849071221472, 0.1491161684172544, 0.08028238650273146, 0.026121609841380632, 0.0)",209
8,0,2,11,"(0.0, 0.0, 0.09864539577037362, 0.01650583712158267, 0.0, 0.030645849071221472, 0.1491161684172544, 0.08028238650273146, 0.026121609841380632, 0.0)",402
9,0,2,11,"(0.0, 0.0, 0.07259766331200783, 0.01650583712158267, 0.0, 0.029250247581575375, 0.1491161684172544, 0.08028238650273146, 0.026121609841380632, 0.0)",40
10,0,2,11,"(0.0, 0.0, 0.09864539577037362, 0.01650583712158267, 0.0, 0.030645849071221472, 0.16773790467281977, 0.08028238650273146, 0.026121609841380632, 0.0)",138
11,0,2,11,"(0.0, 0.0, 0.036195759253426975, 0.01650583712158267, 0.0, 0.030645849071221472, 0.1491161684172544, 0.08028238650273146, 0.02077679460616595, 0.0)",33
