,round,tube,tox,amount
0,0,0,0,700
1,0,0,1,700
2,0,0,2,700
3,0,0,3,700
4,0.0,0.0,4.0,612.1704120590873
5,0.0,0.0,5.0,616.8892323019317
6,0,0,6,700
7,0,0,7,700
8,0.0,0.0,8.0,643.0157957486794
9,0,0,9,700
10,0,1,0,700
11,0,1,1,700
12,0,1,2,700
13,0,1,3,700
14,0.0,1.0,4.0,639.6648917623294
15,0.0,1.0,5.0,642.906516103066
16,0,1,6,700
17,0,1,7,700
18,0.0,1.0,8.0,660.8543292534397
19,0,1,9,700
20,0,2,0,700
21,0,2,1,700
22,0,2,2,700
23,0,2,3,700
24,0.0,2.0,4.0,619.8077675322094
25,0.0,2.0,5.0,624.1162555800238
26,0,2,6,700
27,0,2,7,700
28,0.0,2.0,8.0,647.970943944447
29,0,2,9,700
