,round,tube,tox,amount
0,0,0,0,700
1,0,0,1,700
2,0.0,0.0,2.0,52.45044291103123
3,0,0,3,700
4,0,0,4,700
5,0.0,0.0,5.0,177.02880066797238
6,0,0,6,700
7,0,0,7,700
8,0,0,8,700
9,0,0,9,0
10,0,1,0,700
11,0,1,1,700
12,0.0,1.0,2.0,38.08624483851989
13,0,1,3,700
14,0,1,4,700
15,0.0,1.0,5.0,172.81077241987006
16,0,1,6,700
17,0,1,7,700
18,0,1,8,700
19,0.0,1.0,9.0,4.138396687587517
20,0,2,0,700
21,0,2,1,700
22,0.0,2.0,2.0,50.084904481040915
23,0,2,3,700
24,0,2,4,700
25,0.0,2.0,5.0,175.27543773818476
26,0,2,6,700
27,0,2,7,700
28,0,2,8,700
29,0.0,2.0,9.0,0.0
