,round,tube,tox,amount
0,0,0,0,700
1,0,0,1,0
2,0,0,2,0
3,0.0,0.0,3.0,464.09162883683086
4,0,0,4,700
5,0.0,0.0,5.0,221.0707819945461
6,0,0,6,700
7,0,0,7,700
8,0,0,8,0
9,0,0,9,700
10,0,1,0,700
11,0,1,1,0
12,0,1,2,0
13,0.0,1.0,3.0,444.17350507626645
14,0,1,4,700
15,0.0,1.0,5.0,177.7658384610051
16,0,1,6,700
17,0,1,7,700
18,0,1,8,0
19,0,1,9,700
20,0,2,0,700
21,0,2,1,0
22,0,2,2,0
23,0.0,2.0,3.0,425.24295583332025
24,0,2,4,700
25,0.0,2.0,5.0,200.419184887593
26,0,2,6,700
27,0,2,7,700
28,0,2,8,0
29,0,2,9,700
